2026-04-02 16:57:38,791 - __main__ - INFO - Scraping page 3: https://books.toscrape.com/catalogue/page-3.html
2026-04-02 16:57:39,232 - __main__ - INFO - Scraping https://books.toscrape.com/catalogue/page-3.html...
2026-04-02 16:58:49,561 - __main__ - INFO - Scraping page 1: https://books.toscrape.com/index.html
2026-04-02 16:58:50,029 - __main__ - INFO - Scraping https://books.toscrape.com/index.html...
2026-04-02 16:58:52,412 - __main__ - INFO - Scraping page 2: https://books.toscrape.com/catalogue/page-2.html
2026-04-02 16:58:52,887 - __main__ - INFO - Scraping https://books.toscrape.com/catalogue/page-2.html...
2026-04-02 16:58:55,164 - __main__ - INFO - Scraping page 3: https://books.toscrape.com/catalogue/page-3.html
2026-04-02 16:58:55,605 - __main__ - INFO - Scraping https://books.toscrape.com/catalogue/page-3.html...
2026-04-02 17:01:24,091 - __main__ - INFO - Requesting data from AJAX endpoint: https://www.scrapethissite.com/pages/ajax-javascript/ with params: {'ajax': 'true', 'year': 2015}
2026-04-02 17:03:35,632 - __main__ - INFO - Requesting data from AJAX endpoint: https://www.scrapethissite.com/pages/ajax-javascript/ with params: {'ajax': 'true', 'year': 2015}
2026-04-02 17:16:58,145 - __main__ - ERROR - Tesseract is not installed or not in your PATH.
2026-04-02 17:16:58,145 - __main__ - ERROR - Please install Tesseract and/or set the `tesseract_cmd` path.
2026-04-02 17:16:58,145 - __main__ - INFO - No text was extracted from the image.
2026-04-02 17:31:18,212 - __main__ - ERROR - Tesseract is not installed or not in your PATH.
2026-04-02 17:31:18,212 - __main__ - ERROR - Please install Tesseract and/or set the `tesseract_cmd` path.
2026-04-02 17:31:18,213 - __main__ - INFO - No text was extracted from the image.
2026-04-02 17:34:53,593 - __main__ - INFO - No text extracted with pdfplumber. Assuming a scanned PDF and using OCR.
2026-04-02 17:34:53,617 - __main__ - ERROR - An error occurred while processing the PDF: Unable to get page count. Is poppler installed and in PATH?
2026-04-02 17:34:53,618 - __main__ - ERROR - Please ensure Poppler is installed and in your system's PATH.
2026-04-02 17:34:53,618 - __main__ - INFO - No text was extracted from the PDF.
2026-04-02 17:46:19,405 - __main__ - ERROR - Test image not found at C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\images\tekst.png
2026-04-02 17:46:23,326 - __main__ - INFO - Treating C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf as a scanned PDF and applying OCR.
2026-04-02 17:46:23,344 - __main__ - ERROR - Error converting PDF to images for C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf: Unable to get page count. Is poppler installed and in PATH?
2026-04-02 17:46:23,344 - __main__ - INFO - Extracted text from scanned PDF:
---
2026-04-02 17:46:23,344 - __main__ - INFO - ---
2026-04-02 17:47:59,083 - __main__ - INFO - Extracted text from image:
---
Part 7 - OCR on a Scanned Image

Create src/ocr/ocr_utils.py and start with a single scanned image OCR is needed when text is
trapped inside pixels, for example in scans, photographed forms, or image-only files.

Download a test image from the internet or create your own (e.g., a screenshot of some text, a
scanned document, etc.). Save it as data/raw/images/test_scan.png. You can also use images we
took from api in week2 if they contain text. To apply OCR to images pytesseract should be
used. Preprocessing significantly improves OCR accuracy compared to raw extraction.
---
2026-04-02 17:48:03,123 - __main__ - INFO - Treating C:\Users\topic\OneDrive\Desktop\PROJECTS\Projekat za unstructured data\social_media_brand_monitor\data\raw\scanned\pdf_scan.pdf as a scanned PDF and applying OCR.
